1.613333 0.026667 0.000000 
1.626667 0.026667 0.000000 
1.640000 0.026667 0.000000 
1.653333 0.026667 0.000000 
1.666667 0.026667 0.000000 
1.680000 0.026667 0.000000 
1.693333 0.026667 0.000000 
1.706667 0.026667 0.000000 
1.720000 0.026667 0.000000 
1.733333 0.026667 0.000000 
1.746667 0.026667 0.000000 
1.760000 0.026667 0.000000 
1.773333 0.026667 0.000000 
1.786667 0.026667 0.000000 
1.800000 0.026667 0.000000 
1.813333 0.026667 0.000000 
1.826667 0.026667 0.000000 
1.840000 0.026667 0.000000 
1.853333 0.026667 0.000000 
1.866667 0.026667 0.000000 
1.880000 0.026667 0.000000 
1.893333 0.026667 0.000000 
1.906667 0.026667 0.000000 
1.920000 0.026667 0.000000 
1.933333 0.026667 0.000000 
1.946667 0.026667 0.000000 
1.960000 0.026667 0.000000 
1.973333 0.026667 0.000000 
1.986667 0.026667 0.000000 
2.000000 0.026667 0.000000 
0.013333 0.040000 0.000000 
0.026667 0.040000 0.000000 
0.040000 0.040000 0.000000 
0.053333 0.040000 0.000000 
0.066667 0.040000 0.000000 
0.080000 0.040000 0.000000 
0.093333 0.040000 0.000000 
0.106667 0.040000 0.000000 
0.120000 0.040000 0.000000 
0.133333 0.040000 0.000000 
0.146667 0.040000 0.000000 
0.160000 0.040000 0.000000 
0.173333 0.040000 0.000000 
0.186667 0.040000 0.000000 
0.200000 0.040000 0.000000 
0.213333 0.040000 0.000000 
0.226667 0.040000 0.000000 
0.240000 0.040000 0.000000 
0.253333 0.040000 0.000000 
0.266667 0.040000 0.000000 
0.280000 0.040000 0.000000 
0.293333 0.040000 0.000000 
0.306667 0.040000 0.000000 
0.320000 0.040000 0.000000 
0.333333 0.040000 0.000000 
0.346667 0.040000 0.000000 
0.360000 0.040000 0.000000 
0.373333 0.040000 0.000000 
0.386667 0.040000 0.000000 
0.400000 0.040000 0.000000 
0.413333 0.040000 0.000000 
0.426667 0.040000 0.000000 
0.440000 0.040000 0.000000 
0.453333 0.040000 0.000000 
0.466667 0.040000 0.000000 
0.480000 0.040000 0.000000 
0.493333 0.040000 0.000000 
0.506667 0.040000 0.000000 
0.520000 0.040000 0.000000 
0.533333 0.040000 0.000000 
0.546667 0.040000 0.000000 
0.560000 0.040000 0.000000 
0.573333 0.040000 0.000000 
0.586667 0.040000 0.000000 
0.600000 0.040000 0.000000 
0.613333 0.040000 0.000000 
0.626667 0.040000 0.000000 
0.640000 0.040000 0.000000 
0.653333 0.040000 0.000000 
0.666667 0.040000 0.000000 
0.680000 0.040000 0.000000 
0.693333 0.040000 0.000000 
0.706667 0.040000 0.000000 
0.720000 0.040000 0.000000 
0.733333 0.040000 0.000000 
0.746667 0.040000 0.000000 
0.760000 0.040000 0.000000 
0.773333 0.040000 0.000000 
0.786667 0.040000 0.000000 
0.800000 0.040000 0.000000 
0.813333 0.040000 0.000000 
0.826667 0.040000 0.000000 
0.840000 0.040000 0.000000 
0.853333 0.040000 0.000000 
0.866667 0.040000 0.000000 
0.880000 0.040000 0.000000 
0.893333 0.040000 0.000000 
0.906667 0.040000 0.000000 
0.920000 0.040000 0.000000 
0.933333 0.040000 0.000000 
0.946667 0.040000 0.000000 
0.960000 0.040000 0.000000 
0.973333 0.040000 0.000000 
0.986667 0.040000 0.000000 
1.000000 0.040000 0.000000 
1.013333 0.040000 0.000000 
1.026667 0.040000 0.000000 
1.040000 0.040000 0.000000 
1.053333 0.040000 0.000000 
1.066667 0.040000 0.000000 
1.080000 0.040000 0.000000 
1.093333 0.040000 0.000000 
1.106667 0.040000 0.000000 
1.120000 0.040000 0.000000 
1.133333 0.040000 0.000000 
1.146667 0.040000 0.000000 
1.160000 0.040000 0.000000 
1.173333 0.040000 0.000000 
1.186667 0.040000 0.000000 
1.200000 0.040000 0.000000 
1.213333 0.040000 0.000000 
1.226667 0.040000 0.000000 
1.240000 0.040000 0.000000 
1.253333 0.040000 0.000000 
1.266667 0.040000 0.000000 
1.280000 0.040000 0.000000 
1.293333 0.040000 0.000000 
1.306667 0.040000 0.000000 
1.320000 0.040000 0.000000 
1.333333 0.040000 0.000000 
1.346667 0.040000 0.000000 
1.360000 0.040000 0.000000 
1.373333 0.040000 0.000000 
1.386667 0.040000 0.000000 
1.400000 0.040000 0.000000 
1.413333 0.040000 0.000000 
1.426667 0.040000 0.000000 
1.440000 0.040000 0.000000 
1.453333 0.040000 0.000000 
1.466667 0.040000 0.000000 
1.480000 0.040000 0.000000 
1.493333 0.040000 0.000000 
1.506667 0.040000 0.000000 
1.520000 0.040000 0.000000 
1.533333 0.040000 0.000000 
1.546667 0.040000 0.000000 
1.560000 0.040000 0.000000 
1.573333 0.040000 0.000000 
1.586667 0.040000 0.000000 
1.600000 0.040000 0.000000 
1.613333 0.040000 0.000000 
1.626667 0.040000 0.000000 
1.640000 0.040000 0.000000 
1.653333 0.040000 0.000000 
1.666667 0.040000 0.000000 
1.680000 0.040000 0.000000 
1.693333 0.040000 0.000000 
1.706667 0.040000 0.000000 
1.720000 0.040000 0.000000 
1.733333 0.040000 0.000000 
1.746667 0.040000 0.000000 
1.760000 0.040000 0.000000 
1.773333 0.040000 0.000000 
1.786667 0.040000 0.000000 
1.800000 0.040000 0.000000 
1.813333 0.040000 0.000000 
1.826667 0.040000 0.000000 
1.840000 0.040000 0.000000 
1.853333 0.040000 0.000000 
1.866667 0.040000 0.000000 
1.880000 0.040000 0.000000 
1.893333 0.040000 0.000000 
1.906667 0.040000 0.000000 
1.920000 0.040000 0.000000 
1.933333 0.040000 0.000000 
1.946667 0.040000 0.000000 
1.960000 0.040000 0.000000 
1.973333 0.040000 0.000000 
1.986667 0.040000 0.000000 
2.000000 0.040000 0.000000 
0.013333 0.053333 0.000000 
0.026667 0.053333 0.000000 
0.040000 0.053333 0.000000 
0.053333 0.053333 0.000000 
0.066667 0.053333 0.000000 
0.080000 0.053333 0.000000 
0.093333 0.053333 0.000000 
0.106667 0.053333 0.000000 
0.120000 0.053333 0.000000 
0.133333 0.053333 0.000000 
0.146667 0.053333 0.000000 
0.160000 0.053333 0.000000 
0.173333 0.053333 0.000000 
0.186667 0.053333 0.000000 
0.200000 0.053333 0.000000 
0.213333 0.053333 0.000000 
0.226667 0.053333 0.000000 
0.240000 0.053333 0.000000 
0.253333 0.053333 0.000000 
0.266667 0.053333 0.000000 
0.280000 0.053333 0.000000 
0.293333 0.053333 0.000000 
0.306667 0.053333 0.000000 
0.320000 0.053333 0.000000 
0.333333 0.053333 0.000000 
0.346667 0.053333 0.000000 
0.360000 0.053333 0.000000 
0.373333 0.053333 0.000000 
0.386667 0.053333 0.000000 
0.400000 0.053333 0.000000 
0.413333 0.053333 0.000000 
0.426667 0.053333 0.000000 
0.440000 0.053333 0.000000 
0.453333 0.053333 0.000000 
0.466667 0.053333 0.000000 
0.480000 0.053333 0.000000 
0.493333 0.053333 0.000000 
0.506667 0.053333 0.000000 
0.520000 0.053333 0.000000 
0.533333 0.053333 0.000000 
0.546667 0.053333 0.000000 
0.560000 0.053333 0.000000 
0.573333 0.053333 0.000000 
0.586667 0.053333 0.000000 
0.600000 0.053333 0.000000 
0.613333 0.053333 0.000000 
0.626667 0.053333 0.000000 
0.640000 0.053333 0.000000 
0.653333 0.053333 0.000000 
0.666667 0.053333 0.000000 
0.680000 0.053333 0.000000 
0.693333 0.053333 0.000000 
0.706667 0.053333 0.000000 
0.720000 0.053333 0.000000 
0.733333 0.053333 0.000000 
0.746667 0.053333 0.000000 
0.760000 0.053333 0.000000 
0.773333 0.053333 0.000000 
0.786667 0.053333 0.000000 
0.800000 0.053333 0.000000 
0.813333 0.053333 0.000000 
0.826667 0.053333 0.000000 
0.840000 0.053333 0.000000 
0.853333 0.053333 0.000000 
0.866667 0.053333 0.000000 
0.880000 0.053333 0.000000 
0.893333 0.053333 0.000000 
0.906667 0.053333 0.000000 
0.920000 0.053333 0.000000 
0.933333 0.053333 0.000000 
0.946667 0.053333 0.000000 
0.960000 0.053333 0.000000 
0.973333 0.053333 0.000000 
0.986667 0.053333 0.000000 
1.000000 0.053333 0.000000 
1.013333 0.053333 0.000000 
1.026667 0.053333 0.000000 
1.040000 0.053333 0.000000 
1.053333 0.053333 0.000000 
1.066667 0.053333 0.000000 
1.080000 0.053333 0.000000 
1.093333 0.053333 0.000000 
1.106667 0.053333 0.000000 
1.120000 0.053333 0.000000 
1.133333 0.053333 0.000000 
1.146667 0.053333 0.000000 
1.160000 0.053333 0.000000 
1.173333 0.053333 0.000000 
1.186667 0.053333 0.000000 
1.200000 0.053333 0.000000 
1.213333 0.053333 0.000000 
1.226667 0.053333 0.000000 
1.240000 0.053333 0.000000 
1.253333 0.053333 0.000000 
1.266667 0.053333 0.000000 
1.280000 0.053333 0.000000 
1.293333 0.053333 0.000000 
1.306667 0.053333 0.000000 
1.320000 0.053333 0.000000 
1.333333 0.053333 0.000000 
1.346667 0.053333 0.000000 
1.360000 0.053333 0.000000 
1.373333 0.053333 0.000000 
1.386667 0.053333 0.000000 
1.400000 0.053333 0.000000 
1.413333 0.053333 0.000000 
1.426667 0.053333 0.000000 
1.440000 0.053333 0.000000 
1.453333 0.053333 0.000000 
1.466667 0.053333 0.000000 
1.480000 0.053333 0.000000 
1.493333 0.053333 0.000000 
1.506667 0.053333 0.000000 
1.520000 0.053333 0.000000 
1.533333 0.053333 0.000000 
1.546667 0.053333 0.000000 
1.560000 0.053333 0.000000 
1.573333 0.053333 0.000000 
1.586667 0.053333 0.000000 
1.600000 0.053333 0.000000 
1.613333 0.053333 0.000000 
1.626667 0.053333 0.000000 
1.640000 0.053333 0.000000 
1.653333 0.053333 0.000000 
1.666667 0.053333 0.000000 
1.680000 0.053333 0.000000 
1.693333 0.053333 0.000000 
1.706667 0.053333 0.000000 
1.720000 0.053333 0.000000 
1.733333 0.053333 0.000000 
1.746667 0.053333 0.000000 
1.760000 0.053333 0.000000 
1.773333 0.053333 0.000000 
1.786667 0.053333 0.000000 
1.800000 0.053333 0.000000 
1.813333 0.053333 0.000000 
1.826667 0.053333 0.000000 
1.840000 0.053333 0.000000 
1.853333 0.053333 0.000000 
1.866667 0.053333 0.000000 
1.880000 0.053333 0.000000 
1.893333 0.053333 0.000000 
1.906667 0.053333 0.000000 
1.920000 0.053333 0.000000 
1.933333 0.053333 0.000000 
1.946667 0.053333 0.000000 
1.960000 0.053333 0.000000 
1.973333 0.053333 0.000000 
1.986667 0.053333 0.000000 
2.000000 0.053333 0.000000 
0.013333 0.066667 0.000000 
0.026667 0.066667 0.000000 
0.040000 0.066667 0.000000 
0.053333 0.066667 0.000000 
0.066667 0.066667 0.000000 
0.080000 0.066667 0.000000 
0.093333 0.066667 0.000000 
0.106667 0.066667 0.000000 
0.120000 0.066667 0.000000 
0.133333 0.066667 0.000000 
0.146667 0.066667 0.000000 
0.160000 0.066667 0.000000 
0.173333 0.066667 0.000000 
0.186667 0.066667 0.000000 
0.200000 0.066667 0.000000 
0.213333 0.066667 0.000000 
0.226667 0.066667 0.000000 
0.240000 0.066667 0.000000 
0.253333 0.066667 0.000000 
0.266667 0.066667 0.000000 
0.280000 0.066667 0.000000 
0.293333 0.066667 0.000000 
0.306667 0.066667 0.000000 
0.320000 0.066667 0.000000 
0.333333 0.066667 0.000000 
0.346667 0.066667 0.000000 
0.360000 0.066667 0.000000 
0.373333 0.066667 0.000000 
0.386667 0.066667 0.000000 
0.400000 0.066667 0.000000 
0.413333 0.066667 0.000000 
0.426667 0.066667 0.000000 
0.440000 0.066667 0.000000 
0.453333 0.066667 0.000000 
0.466667 0.066667 0.000000 
0.480000 0.066667 0.000000 
0.493333 0.066667 0.000000 
0.506667 0.066667 0.000000 
0.520000 0.066667 0.000000 
0.533333 0.066667 0.000000 
0.546667 0.066667 0.000000 
0.560000 0.066667 0.000000 
0.573333 0.066667 0.000000 
0.586667 0.066667 0.000000 
0.600000 0.066667 0.000000 
0.613333 0.066667 0.000000 
0.626667 0.066667 0.000000 
0.640000 0.066667 0.000000 
0.653333 0.066667 0.000000 
0.666667 0.066667 0.000000 
0.680000 0.066667 0.000000 
0.693333 0.066667 0.000000 
0.706667 0.066667 0.000000 
0.720000 0.066667 0.000000 
0.733333 0.066667 0.000000 
0.746667 0.066667 0.000000 
0.760000 0.066667 0.000000 
0.773333 0.066667 0.000000 
0.786667 0.066667 0.000000 
0.800000 0.066667 0.000000 
0.813333 0.066667 0.000000 
0.826667 0.066667 0.000000 
0.840000 0.066667 0.000000 
0.853333 0.066667 0.000000 
0.866667 0.066667 0.000000 
0.880000 0.066667 0.000000 
0.893333 0.066667 0.000000 
0.906667 0.066667 0.000000 
0.920000 0.066667 0.000000 
0.933333 0.066667 0.000000 
0.946667 0.066667 0.000000 
0.960000 0.066667 0.000000 
0.973333 0.066667 0.000000 
0.986667 0.066667 0.000000 
1.000000 0.066667 0.000000 
1.013333 0.066667 0.000000 
1.026667 0.066667 0.000000 
1.040000 0.066667 0.000000 
1.053333 0.066667 0.000000 
1.066667 0.066667 0.000000 
1.080000 0.066667 0.000000 
1.093333 0.066667 0.000000 
1.106667 0.066667 0.000000 
1.120000 0.066667 0.000000 
1.133333 0.066667 0.000000 
1.146667 0.066667 0.000000 
1.160000 0.066667 0.000000 
1.173333 0.066667 0.000000 
1.186667 0.066667 0.000000 
1.200000 0.066667 0.000000 
1.213333 0.066667 0.000000 
1.226667 0.066667 0.000000 
1.240000 0.066667 0.000000 
1.253333 0.066667 0.000000 
1.266667 0.066667 0.000000 
1.280000 0.066667 0.000000 
1.293333 0.066667 0.000000 
1.306667 0.066667 0.000000 
1.320000 0.066667 0.000000 
1.333333 0.066667 0.000000 
1.346667 0.066667 0.000000 
1.360000 0.066667 0.000000 
1.373333 0.066667 0.000000 
1.386667 0.066667 0.000000 
1.400000 0.066667 0.000000 
1.413333 0.066667 0.000000 
1.426667 0.066667 0.000000 
1.440000 0.066667 0.000000 
1.453333 0.066667 0.000000 
1.466667 0.066667 0.000000 
1.480000 0.066667 0.000000 
1.493333 0.066667 0.000000 
1.506667 0.066667 0.000000 
1.520000 0.066667 0.000000 
1.533333 0.066667 0.000000 
1.546667 0.066667 0.000000 
1.560000 0.066667 0.000000 
1.573333 0.066667 0.000000 
1.586667 0.066667 0.000000 
1.600000 0.066667 0.000000 
1.613333 0.066667 0.000000 
1.626667 0.066667 0.000000 
1.640000 0.066667 0.000000 
1.653333 0.066667 0.000000 
1.666667 0.066667 0.000000 
1.680000 0.066667 0.000000 
1.693333 0.066667 0.000000 
1.706667 0.066667 0.000000 
1.720000 0.066667 0.000000 
1.733333 0.066667 0.000000 
1.746667 0.066667 0.000000 
1.760000 0.066667 0.000000 
1.773333 0.066667 0.000000 
1.786667 0.066667 0.000000 
1.800000 0.066667 0.000000 
1.813333 0.066667 0.000000 
1.826667 0.066667 0.000000 
1.840000 0.066667 0.000000 
1.853333 0.066667 0.000000 
1.866667 0.066667 0.000000 
1.880000 0.066667 0.000000 
1.893333 0.066667 0.000000 
1.906667 0.066667 0.000000 
1.920000 0.066667 0.000000 
1.933333 0.066667 0.000000 
1.946667 0.066667 0.000000 
1.960000 0.066667 0.000000 
1.973333 0.066667 0.000000 
1.986667 0.066667 0.000000 
2.000000 0.066667 0.000000 
0.013333 0.080000 0.000000 
0.026667 0.080000 0.000000 
0.040000 0.080000 0.000000 
0.053333 0.080000 0.000000 
0.066667 0.080000 0.000000 
0.080000 0.080000 0.000000 
0.093333 0.080000 0.000000 
0.106667 0.080000 0.000000 
0.120000 0.080000 0.000000 
0.133333 0.080000 0.000000 
0.146667 0.080000 0.000000 
0.160000 0.080000 0.000000 
0.173333 0.080000 0.000000 
0.186667 0.080000 0.000000 
0.200000 0.080000 0.000000 
0.213333 0.080000 0.000000 
0.226667 0.080000 0.000000 
0.240000 0.080000 0.000000 
0.253333 0.080000 0.000000 
0.266667 0.080000 0.000000 
0.280000 0.080000 0.000000 
0.293333 0.080000 0.000000 
0.306667 0.080000 0.000000 
0.320000 0.080000 0.000000 
0.333333 0.080000 0.000000 
0.346667 0.080000 0.000000 
0.360000 0.080000 0.000000 
0.373333 0.080000 0.000000 
0.386667 0.080000 0.000000 
0.400000 0.080000 0.000000 
0.413333 0.080000 0.000000 
0.426667 0.080000 0.000000 
0.440000 0.080000 0.000000 
0.453333 0.080000 0.000000 
0.466667 0.080000 0.000000 
0.480000 0.080000 0.000000 
0.493333 0.080000 0.000000 
0.506667 0.080000 0.000000 
0.520000 0.080000 0.000000 
0.533333 0.080000 0.000000 
0.546667 0.080000 0.000000 
0.560000 0.080000 0.000000 
0.573333 0.080000 0.000000 
0.586667 0.080000 0.000000 
0.600000 0.080000 0.000000 
0.613333 0.080000 0.000000 
0.626667 0.080000 0.000000 
0.640000 0.080000 0.000000 
0.653333 0.080000 0.000000 
0.666667 0.080000 0.000000 
0.680000 0.080000 0.000000 
0.693333 0.080000 0.000000 
0.706667 0.080000 0.000000 
0.720000 0.080000 0.000000 
0.733333 0.080000 0.000000 
0.746667 0.080000 0.000000 
0.760000 0.080000 0.000000 
0.773333 0.080000 0.000000 
0.786667 0.080000 0.000000 
0.800000 0.080000 0.000000 
0.813333 0.080000 0.000000 
0.826667 0.080000 0.000000 
0.840000 0.080000 0.000000 
0.853333 0.080000 0.000000 
0.866667 0.080000 0.000000 
0.880000 0.080000 0.000000 
0.893333 0.080000 0.000000 
0.906667 0.080000 0.000000 
0.920000 0.080000 0.000000 
0.933333 0.080000 0.000000 
0.946667 0.080000 0.000000 
0.960000 0.080000 0.000000 
0.973333 0.080000 0.000000 
0.986667 0.080000 0.000000 
1.000000 0.080000 0.000000 
1.013333 0.080000 0.000000 
1.026667 0.080000 0.000000 
1.040000 0.080000 0.000000 
1.053333 0.080000 0.000000 
1.066667 0.080000 0.000000 
1.080000 0.080000 0.000000 
1.093333 0.080000 0.000000 
1.106667 0.080000 0.000000 
1.120000 0.080000 0.000000 
1.133333 0.080000 0.000000 
1.146667 0.080000 0.000000 
1.160000 0.080000 0.000000 
1.173333 0.080000 0.000000 
1.186667 0.080000 0.000000 
1.200000 0.080000 0.000000 
1.213333 0.080000 0.000000 
1.226667 0.080000 0.000000 
1.240000 0.080000 0.000000 
1.253333 0.080000 0.000000 
1.266667 0.080000 0.000000 
1.280000 0.080000 0.000000 
1.293333 0.080000 0.000000 
1.306667 0.080000 0.000000 
1.320000 0.080000 0.000000 
1.333333 0.080000 0.000000 
1.346667 0.080000 0.000000 
1.360000 0.080000 0.000000 
1.373333 0.080000 0.000000 
1.386667 0.080000 0.000000 
1.400000 0.080000 0.000000 
1.413333 0.080000 0.000000 
1.426667 0.080000 0.000000 
1.440000 0.080000 0.000000 
1.453333 0.080000 0.000000 
1.466667 0.080000 0.000000 
1.480000 0.080000 0.000000 
1.493333 0.080000 0.000000 
1.506667 0.080000 0.000000 
1.520000 0.080000 0.000000 
1.533333 0.080000 0.000000 
1.546667 0.080000 0.000000 
1.560000 0.080000 0.000000 
1.573333 0.080000 0.000000 
1.586667 0.080000 0.000000 
1.600000 0.080000 0.000000 
1.613333 0.080000 0.000000 
1.626667 0.080000 0.000000 
1.640000 0.080000 0.000000 
1.653333 0.080000 0.000000 
1.666667 0.080000 0.000000 
